,0,1,2,3,4,5,6,7,8,9,10,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,48
0,0.0,0.15838121408943293,0.19335498376217836,0.0996752435673245,0.0002498126405196103,0.05271046714963777,0.0007494379215588309,0.003997002248313765,0.0034973769672745443,0.0004996252810392206,0.010741943542343242,0.0,0.0029977516862353237,0.004746440169872595,0.004746440169872595,0.0009992505620784412,0.0002498126405196103,0.003997002248313765,0.012490632025980514,0.005745690731951037,0.003247564326754934,0.015238571071696228,0.0004996252810392206,0.010991756182862853,0.011241568823382463,0.0007494379215588309,0.002498126405196103,0.005495878091431427,0.003997002248313765,0.0,0.006744941294029478,0.0009992505620784412,0.00874344241818636,0.0004996252810392206,0.0029977516862353237,0.004746440169872595,0.0007494379215588309,0.0017486884836372721,0.0,0.0019985011241568824,0.002498126405196103,0.004746440169872595,0.0029977516862353237,0.003247564326754934,0.0012490632025980515,0.3422433175118661
1,0.0,0.49028937657797633,0.26626529423188966,0.06849630996309963,0.0002184890269955331,0.019481938240435037,0.002124198873567683,0.005972033404544572,0.0023548261798407456,0.0004491163332685958,0.005899203728879394,0.0,0.004903864828121965,0.004782482035346669,0.006093416197319868,0.0018450184501845018,0.0010317537385900175,0.0030345698193824044,0.010560302971450768,0.004661099242571373,0.005183045251505146,0.008521072052825792,0.0001942124684404739,0.00790201980967178,0.01046319673723053,0.0008739561079821324,0.001808603612351913,0.0007040201980967178,0.0019421246844047388,0.0006069139638764808,0.0016386677024664983,0.0008860943872596621,0.0058263740532142165,0.000570499126043892,0.00444261021557584,0.0033744416391532335,0.00046125461254612545,0.0020149543600699164,7.28296756651777e-05,0.0010681685764226062,0.00026704214410565156,0.004673237521848903,0.0009467857836473101,0.0011774130899203728,0.0018207418916294427,0.03409642649058069
2,0.0,0.03466770985114175,0.8259240429032333,0.0171389393594502,4.770660709247312e-05,0.05183527317484744,0.0005002378515125039,0.011955275737373764,0.004100042118118833,0.000228991714043871,0.002353980298534317,4.089137750783411e-06,0.0029673509611518284,0.004140933495626668,0.0048170042704228574,0.0007537643920610753,0.0003530288924843011,0.001158589029388633,0.0026838374104308452,0.0011149715600469433,0.011779442814090078,0.0012853522996629189,0.00011313281110500769,0.0012908044833306299,0.0027329070634402462,0.0003107744690595392,0.00022490257629308757,0.00011858499477271891,0.0004266333719984025,9.950235193572966e-05,0.00036257021390279575,0.00013903068352663596,0.0011872129936441168,6.133706626175116e-05,0.0013139762639184027,0.00040482463732755767,8.314580093259602e-05,0.0006120076167005837,5.452183667711214e-06,0.0001908264283698925,3.68022397570507e-05,0.0010672649529544702,0.00013494154577585254,0.00023989608137929344,0.00025488958646549927,0.008778015705015055
3,0.0015547051197277839,0.02911604968205102,0.06831758536167908,0.7599930446690074,0.001964531503944997,0.012522217817663007,0.004913556119844289,0.0018487087848915503,0.0006904815943570851,8.463967930828784e-05,0.005581764114383404,0.0001247321589806347,0.0036751439699651304,0.00155469726729434,0.001688338866202163,0.00034301343719674547,0.0002494643179612694,0.0006548438346483323,0.023405098688723387,0.001510150067658399,0.0025436450992122298,0.022629977415058015,8.463967930828784e-05,0.007417108739384172,0.009047536246059612,0.0008775798328280372,0.003969155487562341,0.0009577647921727309,0.0021159919827071962,0.000503383355886133,0.0012428668698427532,0.001287414069478694,0.0063078834684492414,0.0008864892727552254,0.00431662364472268,0.0018130710251827976,0.0003563775970875278,0.0016749747063113806,8.909439927188195e-06,0.00027619263774283405,2.2273599817970488e-05,0.0013809631887141702,0.00026282847785205176,0.0003875606368326865,0.0003162851174151809,0.009519736562200586
4,0.002012072434607646,0.013078470824949699,0.04225352112676056,0.5,0.0,0.15694164989939638,0.018108651911468814,0.005030181086519115,0.001006036217303823,0.0,0.008048289738430584,0.0,0.02112676056338028,0.001006036217303823,0.001006036217303823,0.0,0.0,0.001006036217303823,0.04527162977867203,0.002012072434607646,0.008048289738430584,0.0875251509054326,0.0,0.023138832997987926,0.015090543259557344,0.004024144869215292,0.015090543259557344,0.001006036217303823,0.0030181086519114686,0.0,0.0,0.0030181086519114686,0.007042253521126761,0.002012072434607646,0.0030181086519114686,0.001006036217303823,0.0,0.002012072434607646,0.0,0.0,0.0,0.001006036217303823,0.001006036217303823,0.0,0.0,0.005030181086519115
5,0.0,0.004425122876874261,0.16001990916443726,0.011513874198967213,0.0008671374354507559,0.7419196789647234,0.0007854787531885771,0.006688234928140359,0.0012832078641199526,0.0002216449947116282,0.0024925340633360294,1.1665526037454116e-05,0.010580632115970883,0.0031185839606794,0.0040634915697131836,0.00042384744602749953,0.00017109438188266037,0.0008165868226217881,0.003359671498786785,0.00047828656753561873,0.020434113108940458,0.0013881975984570397,0.00012832078641199528,0.0011665526037454115,0.0028386113357805015,0.0004860635848939215,0.0002760841162197474,0.0001244322777328439,0.00029163815093635287,5.4439121508119205e-05,0.0003577427984819262,9.72127169787843e-05,0.0009876812045044486,2.3331052074908232e-05,0.0014348597026068563,0.0006766005101723387,4.277359547066509e-05,0.007465936663970634,3.8885086791513715e-06,7.388166490387606e-05,3.8885086791513715e-06,0.0008554719094133018,0.00017498289056181173,0.0003732968331985317,0.0002333105207490823,0.006766005101723387
6,0.0014698961435735004,0.041446200954888476,0.1149323728607191,0.39153432391426557,0.01763668125739935,0.04379775845587505,0.0,0.00705467250295974,0.0008818340628699675,0.0,0.021751906884125864,0.00235155750098658,0.042621979705381764,0.004997059689596482,0.004997059689596482,0.0,0.0,0.00117577875049329,0.05496765658556131,0.010288064066816288,0.019400349383139285,0.02557318782322906,0.0002939446876233225,0.03968253282914854,0.06025866096278111,0.004409170314349837,0.0032333915638565473,0.0014697234381166125,0.0038212809391031926,0.0002939446876233225,0.0020576128133632577,0.0020576128133632577,0.011463842817309578,0.0,0.012639621567802867,0.0026455021886099025,0.000587889375246645,0.013521455630672835,0.0,0.0026455021886099025,0.0,0.0026455021886099025,0.000587889375246645,0.0002939446876233225,0.000587889375246645,0.027924745324215638
7,0.0,0.003520261972984036,0.10406408981930881,0.004654698555640021,1.1695222501608093e-05,0.022899245658148645,0.00019881878252733757,0.6465002046663938,0.016221273609730424,0.0008888369101222151,0.004069937430559617,0.0,0.0029588912929068476,0.09240395298520554,0.0255774516110169,0.001005789135138296,0.00024559967253376993,0.0011812174726624175,0.0023156540553184025,0.00022220922753055376,0.05778609438044559,0.0017308929302379977,4.678089000643237e-05,0.0004327232325594994,0.001637331150225133,0.00025729489503537804,0.00011695222501608094,7.017133500964857e-05,0.00031577100754341854,7.017133500964857e-05,0.00019881878252733757,4.678089000643237e-05,0.0006081515700836209,1.1695222501608093e-05,0.0010525700251447284,0.0008420560201157827,7.017133500964857e-05,0.0005730659025787965,0.0,3.508566750482428e-05,2.3390445003216186e-05,0.00031577100754341854,0.0001520378925209052,1.1695222501608093e-05,0.00019881878252733757,0.0044558797731126835
8,0.00024028834601521826,0.0038846615939126953,0.12222667200640769,0.005686824189026832,0.0,0.014417300760913096,0.00012014417300760913,0.051782138566279536,0.6913496195434521,0.00024028834601521826,0.004044853824589507,0.0,0.0014016820184221065,0.06912294753704445,0.0030837004405286344,0.0004805766920304365,8.009611533840609e-05,0.0005606728073688426,0.004845814977973568,0.00032038446135362436,0.005046055266319583,0.001001201441730076,0.00020024028834601522,0.0002803364036844213,0.0012014417300760913,0.0005206247496996395,8.009611533840609e-05,0.00016019223067681218,0.0004805766920304365,0.0,0.0006007208650380457,0.00012014417300760913,0.0004805766920304365,0.0,0.0013616339607529036,0.0007609130957148578,4.0048057669203045e-05,0.0004405286343612335,0.0,8.009611533840609e-05,0.0,0.000961153384060873,4.0048057669203045e-05,8.009611533840609e-05,0.00012014417300760913,0.012054465358430116
