,0,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,42,43,44,45,46,47,48
0,0.0,0.2862882973380211,0.08839779005524862,0.0010045203415369162,0.03063787041687594,0.0,0.010045203415369162,0.0015067805123053742,0.0030135610246107484,0.015067805123053743,0.0010045203415369162,0.0,0.0030135610246107484,0.0030135610246107484,0.006027122049221497,0.0015067805123053742,0.0015067805123053742,0.0035158211953792064,0.02109492717227524,0.004018081366147665,0.020090406830738324,0.0015067805123053742,0.024610748367654443,0.010045203415369162,0.0005022601707684581,0.0020090406830738324,0.00803616273229533,0.0020090406830738324,0.0045203415369161224,0.0035158211953792064,0.005022601707684581,0.0045203415369161224,0.0035158211953792064,0.0,0.0020090406830738324,0.004018081366147665,0.0005022601707684581,0.0035158211953792064,0.0025113008538422904,0.0035158211953792064,0.0005022601707684581,0.0015067805123053742,0.0015067805123053742,0.0030135610246107484,0.40683073832245104
2,0.0,0.8525912016628676,0.014961792201793406,0.000137233440777076,0.0442494167578767,0.0002343009964486663,0.01635420955211691,0.003939603897429718,0.0005087678780028183,0.0013154327372046552,6.024882765822848e-05,3.6818728013361854e-05,0.003859272127218747,0.0030191356970956716,0.009679978310422043,0.001251836752454303,0.0005522809202004277,0.0016367598180485404,0.001164810668059084,0.016166768754957976,0.0018643665003129591,0.000137233440777076,0.0018610193432208354,0.0018275477722995974,0.0003179799237517614,0.0003481043375808757,0.00016066354042194262,0.00012049765531645696,0.00039496453687060893,9.372039857946653e-05,0.00033471570921238047,0.00018744079715893306,0.0006995558322538752,4.0165885105485655e-05,0.0003715344372257423,0.0006058354336744087,6.694314184247609e-05,0.00023764815354079013,9.706755567159034e-05,0.0005388922918319326,0.0001506220691455712,9.037324148734272e-05,0.0002343009964486663,0.0005087678780028183,0.016990169399620433
3,0.0,0.052234578856937865,0.8214508241602628,0.009770972188131336,0.01048845420387818,0.003172025753828144,0.0007741253327794875,0.00023601382096935598,9.440552838774239e-05,0.003436361233313823,0.00048146819477748616,0.0004437059834223892,0.0036157317372505333,0.000793006438457036,0.0019258727791099447,0.00033041934935709835,0.0001227271869040651,0.0004153843249060665,0.012083907633631026,0.0013216773974283934,0.02516851386817212,9.440552838774239e-05,0.008251043181088685,0.00496573079319525,0.00047202764193871196,0.003729018371315824,0.0008874119668447785,0.0006041953816815512,0.0016426561939467176,0.00043426543058361496,0.0009251741781998754,0.0015199290070426524,0.004616430338160602,0.0006513981458754225,0.001151747446330457,0.0017559428280120085,0.000198251609614259,0.0010006986009100693,0.00013216773974283934,0.0007174820157468422,0.0003209787965183241,0.0002548949266469044,0.00027377603232445294,0.000632517040197874,0.016407680833789625
4,0.0,0.0270961145194274,0.5408997955010225,0.0,0.07668711656441718,0.032208588957055216,0.0,0.0005112474437627812,0.0,0.005112474437627812,0.0015337423312883436,0.003067484662576687,0.023006134969325152,0.0005112474437627812,0.002044989775051125,0.0,0.0005112474437627812,0.0005112474437627812,0.04754601226993865,0.002044989775051125,0.14826175869120656,0.0005112474437627812,0.023006134969325152,0.011247443762781187,0.0010224948875255625,0.01278118609406953,0.002556237218813906,0.002556237218813906,0.00408997955010225,0.0015337423312883436,0.0,0.006134969325153374,0.008691206543967281,0.0015337423312883436,0.002044989775051125,0.002556237218813906,0.0,0.0005112474437627812,0.0,0.0005112474437627812,0.0005112474437627812,0.0,0.0,0.0005112474437627812,0.006134969325153374
5,0.0,0.18210229137942355,0.01717549734094938,0.0023373383231567197,0.7183769942879653,0.0005646379095266233,0.0038474164532860612,0.0005121134528264723,0.0002232289409756418,0.0013656358742039263,3.9393342525113254e-05,3.9393342525113254e-05,0.017543168537850436,0.0012868491891536997,0.003112074059483947,0.0005121134528264723,0.00018383559845052853,0.00047272011030135907,0.0014050292167290394,0.024384479023045105,0.0018252248703302476,0.00018383559845052853,0.0013918981025540017,0.0009979646773028692,0.00028888451185083054,0.0004858512244763968,0.00023636005515067954,0.00010504891340030201,0.00031514674020090603,5.2524456700151005e-05,0.0002232289409756418,0.0027837962051080033,0.0006959490512770008,1.3131114175037751e-05,0.00028888451185083054,0.0006959490512770008,0.00013131114175037753,0.00036767119690105706,0.0,0.0002494911693257173,9.191779922526427e-05,0.00015757337010045301,0.0002494911693257173,0.00036767119690105706,0.012316985096185411
6,0.0020491803278688526,0.055327868852459015,0.35450819672131145,0.12295081967213115,0.02663934426229508,0.0,0.0020491803278688526,0.0010245901639344263,0.0010245901639344263,0.005122950819672131,0.0010245901639344263,0.07684426229508197,0.022540983606557378,0.0,0.0010245901639344263,0.0010245901639344263,0.0010245901639344263,0.0010245901639344263,0.028688524590163935,0.020491803278688523,0.02459016393442623,0.0,0.09733606557377049,0.031762295081967214,0.00819672131147541,0.004098360655737705,0.0020491803278688526,0.0,0.0020491803278688526,0.0010245901639344263,0.0010245901639344263,0.0020491803278688526,0.0,0.0010245901639344263,0.0,0.00819672131147541,0.0030737704918032786,0.006147540983606557,0.0,0.0030737704918032786,0.0010245901639344263,0.0,0.0010245901639344263,0.0020491803278688526,0.07581967213114754
7,0.0002992697817325725,0.11228602210606121,0.0017956186903954352,0.0,0.006843302342284825,9.97565939108575e-05,0.6937672080124496,0.021567375603527394,0.00119707912693029,0.0007182474761581741,1.99513187821715e-05,0.0,0.0018554726467419496,0.06458241889788915,0.024879294521367862,0.0009576633015442321,0.0002992697817325725,0.001117273851801604,0.0003790750568612585,0.05328997246718008,0.0018355213279597782,1.99513187821715e-05,0.0012569330832768045,0.00079805275128686,0.000319221100514744,0.000279318462950401,3.9902637564343e-05,7.9805275128686e-05,9.97565939108575e-05,5.9853956346514504e-05,0.00017956186903954352,7.9805275128686e-05,0.00039902637564343,3.9902637564343e-05,0.00021946450660388652,0.0006783448385938311,0.000159610550257372,0.00021946450660388652,0.000159610550257372,0.00039902637564343,5.9853956346514504e-05,0.0,0.00025936714416822953,0.0001396592314752005,0.006264714097601851
8,0.0002593192868719611,0.07585089141004862,0.0009076175040518638,6.482982171799028e-05,0.003111831442463533,0.00019448946515397082,0.06995137763371151,0.8017504051863857,0.00012965964343598056,0.0,6.482982171799028e-05,0.0,6.482982171799028e-05,0.03092382495948136,0.0009724473257698541,0.00038897893030794163,0.0,0.00038897893030794163,0.0002593192868719611,0.003111831442463533,0.0005834683954619125,0.0,0.0002593192868719611,0.0004538087520259319,0.00012965964343598056,0.0,0.0,0.0,0.0,6.482982171799028e-05,0.0,6.482982171799028e-05,6.482982171799028e-05,0.0,6.482982171799028e-05,6.482982171799028e-05,6.482982171799028e-05,6.482982171799028e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.009724473257698542
9,0.0003014318010550113,0.018236623963828184,0.0012057272042200451,0.0,0.0031650339110776186,0.0003014318010550113,0.013564431047475508,0.0003014318010550113,0.8509419743782969,0.006028636021100226,0.0,0.0,0.013413715146948004,0.0107008289374529,0.034061793519216274,0.00015071590052750564,0.0,0.000452147701582517,0.0012057272042200451,0.032705350414468724,0.0013564431047475508,0.0,0.000904295403165034,0.00015071590052750564,0.00015071590052750564,0.0010550113036925397,0.0,0.000452147701582517,0.0003014318010550113,0.00015071590052750564,0.0003014318010550113,0.00015071590052750564,0.00015071590052750564,0.0,0.00015071590052750564,0.0,0.00015071590052750564,0.0003014318010550113,0.0,0.0,0.0,0.0,0.0,0.00015071590052750564,0.007385079125847777
